contrast;language;condition;file1;file2;distance
('a', 'a~');('fr', 'fr');same;fr_fr2_f_007;fr_fr7_r_008;13.87203683862877
('a', 'a~');('fr', 'fr');same;fr_fr2_r_008;fr_fr3_f_007;20.660409814269048
('a', 'a~');('fr', 'fr');same;fr_fr2_r_008;fr_fr3_r_008;15.757788332569751
('a', 'a~');('fr', 'fr');same;fr_fr2_r_008;fr_fr4_f_007;12.663068171502571
('a', 'a~');('fr', 'fr');same;fr_fr2_r_008;fr_fr4_r_008;7.959735225834683
('a', 'a~');('fr', 'fr');same;fr_fr2_r_008;fr_fr5_f_007;16.21873532289358
('a', 'a~');('fr', 'fr');same;fr_fr2_r_008;fr_fr5_r_008;11.515190338967463
('a', 'a~');('fr', 'fr');same;fr_fr2_r_008;fr_fr6_f_007;18.182950201692943
('a', 'a~');('fr', 'fr');same;fr_fr2_r_008;fr_fr6_r_008;13.56782165574187
('a', 'a~');('fr', 'fr');same;fr_fr2_r_008;fr_fr7_f_007;15.19147527257164
('a', 'a~');('fr', 'fr');same;fr_fr2_r_008;fr_fr7_r_008;12.214411985169573
('a', 'a~');('fr', 'fr');same;fr_fr3_f_007;fr_fr4_f_007;12.702869850489819
('a', 'a~');('fr', 'fr');same;fr_fr3_f_007;fr_fr4_r_008;16.16489350512057
('a', 'a~');('fr', 'fr');same;fr_fr3_f_007;fr_fr5_f_007;8.376221914197348
('a', 'a~');('fr', 'fr');same;fr_fr3_f_007;fr_fr5_r_008;12.67648936998109
('a', 'a~');('fr', 'fr');same;fr_fr3_f_007;fr_fr6_f_007;12.128187131956672
('a', 'a~');('fr', 'fr');same;fr_fr3_f_007;fr_fr6_r_008;14.893848293452699
('a', 'a~');('fr', 'fr');same;fr_fr3_f_007;fr_fr7_f_007;14.426802645596013
('a', 'a~');('fr', 'fr');same;fr_fr3_f_007;fr_fr7_r_008;17.94734473190013
('a', 'a~');('fr', 'fr');same;fr_fr3_r_008;fr_fr4_f_007;12.414130950569877
('a', 'a~');('fr', 'fr');same;fr_fr3_r_008;fr_fr4_r_008;11.900015640772938
('a', 'a~');('fr', 'fr');same;fr_fr3_r_008;fr_fr5_f_007;9.768547786846778
('a', 'a~');('fr', 'fr');same;fr_fr3_r_008;fr_fr5_r_008;9.051048586050726
('a', 'a~');('fr', 'fr');same;fr_fr3_r_008;fr_fr6_f_007;14.249961632397792
('a', 'a~');('fr', 'fr');same;fr_fr3_r_008;fr_fr6_r_008;11.599922580682362
('a', 'a~');('fr', 'fr');same;fr_fr3_r_008;fr_fr7_f_007;14.595319572829775
('a', 'a~');('fr', 'fr');same;fr_fr3_r_008;fr_fr7_r_008;13.428501586089597
('a', 'a~');('fr', 'fr');same;fr_fr4_f_007;fr_fr5_f_007;8.74995733201213
('a', 'a~');('fr', 'fr');same;fr_fr4_f_007;fr_fr5_r_008;10.212240799459021
('a', 'a~');('fr', 'fr');same;fr_fr4_f_007;fr_fr6_f_007;10.538669398120806
('a', 'a~');('fr', 'fr');same;fr_fr4_f_007;fr_fr6_r_008;11.08157743460954
